,Brewery Name,Beer Name,Beer Type,ABV %,Num of Ratings,Avg Rating
10935,3 Floyds Brewing Co.,A K 96,Pale Ale - American,6.66,10,3.97
10936,3 Floyds Brewing Co.,Alien Porter,Porter - American,5.7,41,3.9
10937,3 Floyds Brewing Co.,Allwyn,Bitter - English,5.5,6,4.04
10938,3 Floyds Brewing Co.,Alpha Khan Mongolian Pale Ale,Pale Ale - American,6.5,21,4.24
10939,3 Floyds Brewing Co.,Alpha King,Pale Ale - American,6.66,6937,4.26
10940,3 Floyds Brewing Co.,Alpha Klaus Christmas (Xmas) Porter,Porter - American,6.0,2364,4.13
10941,3 Floyds Brewing Co.,Alpha Kong,Strong Ale - Belgian Pale,10.5,374,4.02
10942,3 Floyds Brewing Co.,Alpha Queen,Pale Ale - American,5.98,2,4.11
10943,3 Floyds Brewing Co.,Amber Smashed Face,Red Ale - American Amber / Red,7.8,310,4.21
10944,3 Floyds Brewing Co.,Apocalypse Cow,IPA - Imperial,8.6,2166,4.26
10945,3 Floyds Brewing Co.,Arctic Panzer Wolf,IPA - Imperial,9.0,3681,4.27
10946,3 Floyds Brewing Co.,Army Of Hops,IPA - American,7.3,39,4.14
10947,3 Floyds Brewing Co.,Backhanded Panther,IPA - American,6.8,19,4.15
10948,3 Floyds Brewing Co.,BackMasking,Stout - Oatmeal,8.0,983,3.99
10949,3 Floyds Brewing Co.,Barbarian Haze,IPA - New England,6.5,172,3.96
10950,3 Floyds Brewing Co.,Barbarossa,IPA - American,7.56,14,4.03
10951,3 Floyds Brewing Co.,Barbe Rouge,IPA - American,0.0,1,3.88
10952,3 Floyds Brewing Co.,Barrel Aged Alpha Klaus,Porter - Imperial,10.0,119,4.23
10953,3 Floyds Brewing Co.,Barrel Aged Behemoth,Barleywine - American,12.5,524,4.38
10954,3 Floyds Brewing Co.,Barrel Aged Black Sun Stout,Stout - Irish Dry,8.5,65,4.08
10955,3 Floyds Brewing Co.,Barrel Aged Moloko With Cherries,Stout - Sweet / Milk,10.0,10,4.39
10956,3 Floyds Brewing Co.,Barrel Aged Moloko With Peppers,Stout - Sweet / Milk,0.0,14,4.23
10957,3 Floyds Brewing Co.,Barrel-Aged Blot Out The Sun,Stout - American Imperial,11.4,27,4.21
10958,3 Floyds Brewing Co.,Battle Priest,Wild Ale,7.3,192,3.77
10959,3 Floyds Brewing Co.,Battlepüss,IPA - Imperial,9.5,15,4.08
10960,3 Floyds Brewing Co.,Behemoth,Barleywine - American,10.5,1926,4.24
10961,3 Floyds Brewing Co.,Bend Both Knees,Pale Ale - American,6.4,6,3.84
10962,3 Floyds Brewing Co.,Big Tiddy Assassin,Sour - Flanders Red Ale,6.5,216,4.01
10963,3 Floyds Brewing Co.,Black Flame,Stout - American Imperial,12.0,215,4.15
10964,3 Floyds Brewing Co.,Black Is Beautiful,Stout - Oatmeal,7.5,24,3.84
10965,3 Floyds Brewing Co.,Black Sun Stout,Stout - Irish Dry,6.5,844,4.06
10966,3 Floyds Brewing Co.,Blackheart,IPA - English,8.5,1369,4.05
10967,3 Floyds Brewing Co.,Blood Of The Sunsets,IPA - American,7.2,134,4.03
10968,3 Floyds Brewing Co.,Blot Out The Sun,Stout - American Imperial,10.4,643,4.16
10969,3 Floyds Brewing Co.,Blurple Gatti,Stout - American Imperial,13.2,3,4.37
10970,3 Floyds Brewing Co.,Bourbon Barrel Aged Alpha Kong,Strong Ale - Belgian Dark,0.0,0,0.0
10971,3 Floyds Brewing Co.,Bourbon Barrel Aged Dark Lord De Muerte,Stout - Russian Imperial,15.0,188,4.09
10972,3 Floyds Brewing Co.,Bourbon Barrel Aged Moloko,Stout - Sweet / Milk,10.0,232,4.18
10973,3 Floyds Brewing Co.,Brian Boru,Red Ale - Irish,6.5,1010,4.06
10974,3 Floyds Brewing Co.,Broo Doo,IPA - American,7.0,1970,4.27
10975,3 Floyds Brewing Co.,Calumet Queen,Kölsch,5.0,516,3.67
10976,3 Floyds Brewing Co.,Canus Invertus,Sour - Flanders Red Ale,8.5,27,4.02
10977,3 Floyds Brewing Co.,Canus Invertus - Cherry,Sour - Flanders Red Ale,6.5,21,4.08
10978,3 Floyds Brewing Co.,Center Square,Sour - Berliner Weisse,5.0,45,4.19
10979,3 Floyds Brewing Co.,CheerTeam,IPA - American,7.1,51,4.16
10980,3 Floyds Brewing Co.,Chemtrailmix,Stout - Russian Imperial,15.0,219,4.72
10981,3 Floyds Brewing Co.,Chevalier Bertrand Du Guesclin,Wild Ale,6.7,518,4.3
10982,3 Floyds Brewing Co.,Cimmerian Sabertooth Berzerker,IPA - Imperial,9.0,857,4.2
10983,3 Floyds Brewing Co.,Crack The Skye,Stout - Russian Imperial,11.0,250,4.37
10984,3 Floyds Brewing Co.,Dark Lord - Cavaleiro of Varnov (2019),Stout - Russian Imperial,15.0,1,4.24
10985,3 Floyds Brewing Co.,Dark Lord - Greatest Teachable Moments (2018),Stout - Russian Imperial,15.0,1,2.33
10986,3 Floyds Brewing Co.,Dark Lord Imperial Stout,Stout - Russian Imperial,15.0,4490,4.36
10987,3 Floyds Brewing Co.,Das Kleine Schwarz Einhorn,Lager - Schwarzbier,5.5,140,3.97
10988,3 Floyds Brewing Co.,Daytona Stinger,Wild Ale,9.5,1,4.49
10989,3 Floyds Brewing Co.,Deesko!,Sour - Berliner Weisse,6.5,605,3.92
10990,3 Floyds Brewing Co.,Dreadnaught IPA,IPA - Imperial,9.4,6232,4.42
10991,3 Floyds Brewing Co.,Drunk Monk Hefeweizen,Wheat Beer - Hefeweizen,5.5,382,4.09
10992,3 Floyds Brewing Co.,Erik Was In A Funk Metal Band (EWIAFMB),Sour - Berliner Weisse,5.5,2,4.35
10993,3 Floyds Brewing Co.,Evil Power,Pilsner - Imperial,7.2,406,3.76
10994,3 Floyds Brewing Co.,Experimental Hop IPA,IPA - American,0.0,1,2.67
10995,3 Floyds Brewing Co.,Fantasmo,Lager - Light,4.9,78,3.65
10996,3 Floyds Brewing Co.,Floy Division II,IPA - American,7.5,79,3.88
10997,3 Floyds Brewing Co.,Floydivision 1,IPA - American,7.5,98,3.99
10998,3 Floyds Brewing Co.,Floydivision 4,IPA - American,6.9,69,3.97
10999,3 Floyds Brewing Co.,Floydivision 5,IPA - American,7.5,58,3.94
11000,3 Floyds Brewing Co.,Floydivision X,IPA - American,5.5,0,0.0
11001,3 Floyds Brewing Co.,Flying Tigersault,Pilsner - German,4.8,62,3.91
11002,3 Floyds Brewing Co.,French Vanilla Militia (2018 -),Stout - Russian Imperial,15.0,48,4.47
11003,3 Floyds Brewing Co.,French Vanilla Militia - 2-Year Aged,Stout - Russian Imperial,15.0,2,4.35
11004,3 Floyds Brewing Co.,Geordonnay,Sour - Flanders Oud Bruin,8.1,16,4.21
11005,3 Floyds Brewing Co.,Gorch Fock,Lager - Helles,5.0,665,3.71
11006,3 Floyds Brewing Co.,Grapes Of Smash,Farmhouse Ale - Saison,6.0,4,3.74
11007,3 Floyds Brewing Co.,Gumballhead,Wheat Beer - American Pale,5.6,6282,4.21
11008,3 Floyds Brewing Co.,Hank On Rye,Smoked Beer,6.0,193,3.79
11009,3 Floyds Brewing Co.,Hati,IPA - New England,7.0,44,4.03
11010,3 Floyds Brewing Co.,Hellaboozie,Stout - Russian Imperial,15.0,1,4.0
11011,3 Floyds Brewing Co.,Hellaboozie (Bourbon Barrel Aged Dark Lord Imperial Stout),Stout - Russian Imperial,15.0,949,4.61
11012,3 Floyds Brewing Co.,Hip Hop Hobbit,Smoked Beer,6.0,9,3.92
11013,3 Floyds Brewing Co.,Hurricanrana,Wild Ale,7.3,2,4.37
11014,3 Floyds Brewing Co.,Hyena!,Pale Ale - Belgian,6.0,42,3.87
11015,3 Floyds Brewing Co.,In The Name Of Suffering,IPA - Black / Cascadian Dark Ale,7.1,382,3.91
11016,3 Floyds Brewing Co.,Jinx Proof,Lager - European / Dortmunder Export,5.1,1182,3.65
11017,3 Floyds Brewing Co.,Keyrock,Stout - Russian Imperial,15.0,1,4.5
11018,3 Floyds Brewing Co.,Kinder Gott Yeager,Lager - European Pale,5.7,13,4.02
11019,3 Floyds Brewing Co.,Knut Of The Living Dead,Stout - Oatmeal,7.3,28,3.94
11020,3 Floyds Brewing Co.,LazerSnake,IPA - American,7.0,610,4.04
11021,3 Floyds Brewing Co.,Live A Rich Life,IPA - Belgian,9.5,924,4.25
11022,3 Floyds Brewing Co.,Lord Rear Admiral,Bitter - English Extra Special / Strong Bitter (ESB),6.4,676,4.13
11023,3 Floyds Brewing Co.,Malört Barrel Aged Dark Lord,Stout - Russian Imperial,15.0,7,4.21
11024,3 Floyds Brewing Co.,Man Splits,Strong Ale - Belgian Dark,9.0,45,4.08
11025,3 Floyds Brewing Co.,Marshal Murat,Lager - European Pale,5.2,2,3.83
11026,3 Floyds Brewing Co.,Marshmallow Handjee,Stout - Russian Imperial,15.0,1754,4.81
11027,3 Floyds Brewing Co.,Meggapilz,Lager - American Amber / Red,6.5,5,4.1
11028,3 Floyds Brewing Co.,Mexorcist,IPA - Imperial,8.9,35,4.04
11029,3 Floyds Brewing Co.,Mistral,Kölsch,5.2,16,3.86
11030,3 Floyds Brewing Co.,Moloko,Stout - Sweet / Milk,8.0,2138,4.14
11031,3 Floyds Brewing Co.,Molten Mirrors,Farmhouse Ale - Saison,6.6,134,4.3
11032,3 Floyds Brewing Co.,Mother Of Dreadnaught,IPA - Imperial,10.0,38,4.02
11033,3 Floyds Brewing Co.,Munsterfest,Lager - Märzen / Oktoberfest,6.0,815,3.81
11034,3 Floyds Brewing Co.,My Rod My Comfort,Stout - Russian Imperial,15.0,2,3.58
11035,3 Floyds Brewing Co.,Necron 99,IPA - American,7.3,362,3.92
11036,3 Floyds Brewing Co.,Nepheline,IPA - New England,6.3,4,4.32
11037,3 Floyds Brewing Co.,Painbrow Brüt,IPA - Brut,6.0,6,4.15
11038,3 Floyds Brewing Co.,Pear Bear,Wild Ale,7.5,317,4.37
11039,3 Floyds Brewing Co.,People Power High Tea,Pale Ale - English,5.0,12,3.54
11040,3 Floyds Brewing Co.,Permanent Funeral,IPA - Imperial,10.5,3111,4.52
11041,3 Floyds Brewing Co.,Pierre’s Javelin,Stout - Russian Imperial,15.0,2,4.27
11042,3 Floyds Brewing Co.,Pig Destroyer,IPA - American,0.0,4,4.37
11043,3 Floyds Brewing Co.,Pillar Of Beasts,Barleywine - English,13.7,86,4.23
11044,3 Floyds Brewing Co.,Precious,Stout - Oatmeal,6.5,29,4.08
11045,3 Floyds Brewing Co.,Pride & Joy 3000,Pale Ale - American,5.0,28,4.14
11046,3 Floyds Brewing Co.,Pride & Joy Mild Ale,Pale Ale - American,5.0,2205,3.89
11047,3 Floyds Brewing Co.,Psychonaught,Lager - American,5.8,10,3.99
11048,3 Floyds Brewing Co.,Quaanto,IPA - Imperial,12.5,118,4.33
11049,3 Floyds Brewing Co.,Rabbid Rabbit,Farmhouse Ale - Saison,7.4,1134,3.8
11050,3 Floyds Brewing Co.,Region Riot,Lager - Malt Liquor,7.1,76,3.53
11051,3 Floyds Brewing Co.,Region X,Lager - European / Dortmunder Export,6.0,42,3.94
11052,3 Floyds Brewing Co.,Robert The Bruce,Scottish Ale,6.5,3271,3.89
11053,3 Floyds Brewing Co.,Rock Forest,Smoked Beer,5.7,34,3.84
11054,3 Floyds Brewing Co.,Rye Barrel Aged Blot Out The Sun (2020),Stout - American Imperial,11.4,2,4.29
11055,3 Floyds Brewing Co.,Sacred Sword Of Jövan,Stout - Russian Imperial,15.0,1,4.25
11056,3 Floyds Brewing Co.,SadoMagicAle,Red Ale - American Amber / Red,6.66,13,3.89
11057,3 Floyds Brewing Co.,Sand Pebbles,Brown Ale - American,6.0,141,3.94
11058,3 Floyds Brewing Co.,Sauvage Flö,Lager - Adjunct,5.0,12,3.99
11059,3 Floyds Brewing Co.,Savoy Sessions,IPA - American,4.2,1,3.68
11060,3 Floyds Brewing Co.,Secret Savages,Wild Ale,10.4,1,3.98
11061,3 Floyds Brewing Co.,Sexy Neckbreaker,Pale Ale - American,6.0,18,3.84
11062,3 Floyds Brewing Co.,Sicario Pina,Farmhouse Ale - Saison,8.0,55,4.01
11063,3 Floyds Brewing Co.,Smash Face,Red Ale - American Amber / Red,7.8,7,4.06
11064,3 Floyds Brewing Co.,Snow & Rock,Bock - Doppelbock,8.1,9,3.97
11065,3 Floyds Brewing Co.,Snow Weasel,Porter - American,6.2,80,4.1
11066,3 Floyds Brewing Co.,Space Station Middle Finger,Pale Ale - American,6.0,1812,4.18
11067,3 Floyds Brewing Co.,Stack N Stabb,Strong Ale - Belgian Pale,8.5,243,3.82
11068,3 Floyds Brewing Co.,Stoned Tanked Haze,IPA - New England,6.5,2,4.04
11069,3 Floyds Brewing Co.,Temple Of The Sun,Wild Ale,7.0,23,3.97
11070,3 Floyds Brewing Co.,The 25 Million Dollar Man,IPA - American,6.5,54,4.17
11071,3 Floyds Brewing Co.,The Crimson Mask,Lager - Vienna,5.9,7,4.0
11072,3 Floyds Brewing Co.,Thicc Bois,IPA - American,8.0,16,3.84
11073,3 Floyds Brewing Co.,Topless Wytch,Porter - Baltic,9.0,591,4.06
11074,3 Floyds Brewing Co.,Twinkie Throne Lies Empty,Stout - American Imperial,9.5,0,0.0
11075,3 Floyds Brewing Co.,Von Munshtur,Pilsner - German,4.8,18,3.89
11076,3 Floyds Brewing Co.,War Mullet,IPA - Imperial,8.1,1108,4.1
11077,3 Floyds Brewing Co.,War of Varus,Wheat Beer - Dunkelweizen,6.9,7,3.89
11078,3 Floyds Brewing Co.,Wigsplitter,Stout - Oatmeal,7.7,678,4.3
11079,3 Floyds Brewing Co.,Yella Rrari,Stout - American Imperial,13.2,14,4.28
11080,3 Floyds Brewing Co.,YumYum,Pale Ale - American,5.5,1746,4.0
11081,3 Floyds Brewing Co.,Zombie Dust,Pale Ale - American,6.2,11102,4.62
11082,3 Floyds Brewing Co.,‘Rrari Crochet - Cognac (2020),Stout - Russian Imperial,15.0,0,0.0
11083,3 Floyds Brewing Co.,(RyeBADL),Stout - Russian Imperial,15.0,5,4.38
11084,3 Floyds Brewing Co.,(xBBA xDVR),Stout - Russian Imperial,15.0,4,4.52
11085,3 Floyds Brewing Co.,(xRBA xDVR),Stout - Russian Imperial,15.0,4,4.32
11086,3 Floyds Brewing Co.,13 Hands,Farmhouse Ale - Saison,0.0,4,4.22
11087,3 Floyds Brewing Co.,16 Ball,IPA - American,6.7,9,4.21
11088,3 Floyds Brewing Co.,500# Super Sack,Pale Ale - American,5.5,16,4.2
11089,3 Floyds Brewing Co.,Absolute Gnar,IPA - American,5.8,4,3.6
11090,3 Floyds Brewing Co.,Al-Dabeyoun,IPA - Belgian,9.0,63,4.14
11091,3 Floyds Brewing Co.,Alpha Khan,Pale Ale - American,6.5,4,4.23
11092,3 Floyds Brewing Co.,Alpha Naught (2004),Barleywine - American,10.0,1,4.0
11093,3 Floyds Brewing Co.,Alpha Naught (2008),IPA - American,6.0,8,3.92
11094,3 Floyds Brewing Co.,Alpha Naught (2015),IPA - Imperial,10.5,46,4.33
11095,3 Floyds Brewing Co.,Alpha Naught (2020),IPA - Imperial,9.7,4,4.41
11096,3 Floyds Brewing Co.,Anicca,IPA - American,7.3,398,4.38
11097,3 Floyds Brewing Co.,Annica,IPA - American,7.5,3,4.51
11098,3 Floyds Brewing Co.,Aotearoa,IPA - American,6.0,63,4.05
11099,3 Floyds Brewing Co.,Apocalypse Cow - Gin Barrel-Aged,IPA - Imperial,8.6,3,4.41
11100,3 Floyds Brewing Co.,Aquavit Barrel Aged Dark Lord,Stout - Russian Imperial,15.0,43,4.35
11101,3 Floyds Brewing Co.,ArchAngel Mai-Bock,Bock - Maibock,7.0,6,4.05
11102,3 Floyds Brewing Co.,Argues For Sport,Farmhouse Ale - Bière de Garde,8.0,21,4.12
11103,3 Floyds Brewing Co.,Baller Stout,Stout - Russian Imperial,13.8,764,4.27
11104,3 Floyds Brewing Co.,Banana Split 7 Inch,Bock - Weizenbock,9.0,8,4.04
11105,3 Floyds Brewing Co.,Barrel Aged Alpha Klaus Cassis (Black Currants),Porter - American,0.0,27,3.4
11106,3 Floyds Brewing Co.,Barrel Aged Alpha Klaus With Blackberries,Porter - American,10.0,4,4.07
11107,3 Floyds Brewing Co.,Barrel Aged Alpha Klaus With Cherries,Porter - American,10.0,55,3.92
11108,3 Floyds Brewing Co.,Barrel Aged Alpha Klaus With Orange Peel,Porter - American,0.0,39,2.95
11109,3 Floyds Brewing Co.,Barrel Aged Alpha Klaus With Plums,Porter - American,10.0,74,4.05
11110,3 Floyds Brewing Co.,Barrel Aged Alpha Klaus With Prickly Pear,Porter - American,0.0,28,3.81
11111,3 Floyds Brewing Co.,Barrel Aged Alpha Klaus With Raspberries,Porter - American,10.0,34,4.05
11112,3 Floyds Brewing Co.,Barrel Aged Alpha Klaus With Tart Cherries,Porter - American,0.0,23,4.05
11113,3 Floyds Brewing Co.,Barrel Aged Apocalypse Cow,IPA - Imperial,0.0,39,4.03
11114,3 Floyds Brewing Co.,Barrel Aged Black Sun With Cherries,Stout - Irish Dry,8.5,20,3.8
11115,3 Floyds Brewing Co.,Barrel Aged Crack The Skye,Stout - Russian Imperial,12.0,0,0.0
11116,3 Floyds Brewing Co.,Barrel Aged Fantabulous Resplendence X Anniversary,Strong Ale - American,10.5,5,3.92
11117,3 Floyds Brewing Co.,Barrel Aged Hell's Black Intelligencer,Stout - Oatmeal,0.0,41,3.98
11118,3 Floyds Brewing Co.,Barrel Aged Ice Grille,Dubbel,10.0,25,4.33
11119,3 Floyds Brewing Co.,Barrel Aged Moloko With Vanilla,Stout - Sweet / Milk,0.0,14,4.47
11120,3 Floyds Brewing Co.,Barrel Aged Moloko With Wylde Cherry,Stout - Sweet / Milk,0.0,7,4.51
11121,3 Floyds Brewing Co.,Barrel Aged Popskull,Brown Ale - American,11.0,22,4.28
11122,3 Floyds Brewing Co.,Barrel Aged Robert The Bruce,Scottish Ale,9.5,36,3.96
11123,3 Floyds Brewing Co.,Barrel Aged Topless Wytch,Porter - Baltic,0.0,41,4.13
11124,3 Floyds Brewing Co.,Battle Of Charro,Red Ale - American Amber / Red,0.0,54,3.98
11125,3 Floyds Brewing Co.,Battle Of Charro II,IPA - Imperial,10.8,54,3.76
11126,3 Floyds Brewing Co.,Behemoth - 2 Year Bourbon Barrel-Aged,Barleywine - American,12.5,15,4.56
11127,3 Floyds Brewing Co.,Behemoth - Danish Cherry Wine Barrel-Aged,Barleywine - American,12.5,7,4.11
11128,3 Floyds Brewing Co.,Bend The Knee,Pale Ale - American,5.8,34,3.76
11129,3 Floyds Brewing Co.,Big Black Van,IPA - Black / Cascadian Dark Ale,7.5,43,4.0
11130,3 Floyds Brewing Co.,Big Freedia,IPA - Belgian,6.5,18,3.88
11131,3 Floyds Brewing Co.,Big Ups Bitter,Bitter - English,4.8,2,3.9
11132,3 Floyds Brewing Co.,Biggs' 'stache,Wild Ale,0.0,68,2.37
11133,3 Floyds Brewing Co.,Bird O' Prey,Strong Ale - American,10.0,3,3.77
11134,3 Floyds Brewing Co.,Blakkr,IPA - Black / Cascadian Dark Ale,9.99,517,4.15
11135,3 Floyds Brewing Co.,Bloobs,Wild Ale,0.0,13,4.02
11136,3 Floyds Brewing Co.,Blunder Buss (Smoking Trebuchet),Smoked Beer,6.7,7,3.83
11137,3 Floyds Brewing Co.,Bob Da Broot,Scotch Ale / Wee Heavy,8.0,3,4.17
11138,3 Floyds Brewing Co.,Bobby Goes Camping,Scottish Ale,6.5,2,4.08
11139,3 Floyds Brewing Co.,Boom Over Pow,Bitter - English Extra Special / Strong Bitter (ESB),6.7,40,3.85
11140,3 Floyds Brewing Co.,Bourbon Barrel Aged Behemoth With Cherries,Barleywine - American,12.5,45,4.26
11141,3 Floyds Brewing Co.,Bourbon Barrel Aged Cherry Cocoa Dark Lord,Stout - Russian Imperial,15.0,16,4.03
11142,3 Floyds Brewing Co.,Bourbon Barrel Aged Dark Lord (Pappy Van Winkle),Stout - Russian Imperial,15.0,152,4.68
11143,3 Floyds Brewing Co.,Bourbon Barrel Aged Robert The Bruce With Raspberries,Scottish Ale,9.5,60,4.22
11144,3 Floyds Brewing Co.,Bourbon Barrel Big Tiddy Assassin,Sour - Flanders Red Ale,9.0,8,3.76
11145,3 Floyds Brewing Co.,Brandy Barrel Aged Alpha Klaus,Porter - American,10.0,20,2.82
11146,3 Floyds Brewing Co.,Brandy Barrel Aged Alpha Kong,Strong Ale - Belgian Dark,13.5,12,4.11
11147,3 Floyds Brewing Co.,Brandy Barrel Aged Blot Out The Sun,Stout - American Imperial,11.0,10,4.09
11148,3 Floyds Brewing Co.,Brandy Barrel Aged Dark Lord,Stout - Russian Imperial,15.0,144,4.35
11149,3 Floyds Brewing Co.,Brandy Barrel Aged Dark Lord With Vanilla Beans,Stout - Russian Imperial,15.0,150,4.74
11150,3 Floyds Brewing Co.,Brosure,Stout - Russian Imperial,15.0,6,4.21
11151,3 Floyds Brewing Co.,Brotilla,Stout - Russian Imperial,15.0,32,4.23
11152,3 Floyds Brewing Co.,Brozerker,Stout - Russian Imperial,15.0,22,4.34
11153,3 Floyds Brewing Co.,Bully Guppy,Wheat Beer - American Pale,0.0,54,1.41
11154,3 Floyds Brewing Co.,Burnham Pilsner,Pilsner - German,4.2,14,3.76
11155,3 Floyds Brewing Co.,Busy Boyz,Lager - European / Dortmunder Export,5.2,39,3.46
11156,3 Floyds Brewing Co.,C:\>,Farmhouse Ale - Saison,8.3,15,3.91
11157,3 Floyds Brewing Co.,Cabra,Scottish Ale,0.0,62,4.14
11158,3 Floyds Brewing Co.,Cabrito,Scottish Ale,9.5,17,4.3
11159,3 Floyds Brewing Co.,Caldene,Lager - American,6.5,1,4.23
11160,3 Floyds Brewing Co.,Caligulan Imperial Cream Ale,Cream Ale,7.5,3,4.05
11161,3 Floyds Brewing Co.,Cat Moves,Stout - Russian Imperial,0.0,60,4.4
11162,3 Floyds Brewing Co.,Cavaleiro Of Varnov (2018),Stout - Russian Imperial,15.0,30,4.29
11163,3 Floyds Brewing Co.,Cavaleiro Of Varnov (2019),Stout - Russian Imperial,15.0,10,4.46
11164,3 Floyds Brewing Co.,Cerveza Mysterioso,Red Ale - American Amber / Red,5.6,18,4.08
11165,3 Floyds Brewing Co.,Chemtrailmix (2017),Stout - Russian Imperial,15.0,82,4.74
11166,3 Floyds Brewing Co.,Cherron,Sour - Gose,4.7,43,3.94
11167,3 Floyds Brewing Co.,Chevalier,Farmhouse Ale - Saison,0.0,41,3.72
11168,3 Floyds Brewing Co.,Chocolate City,Scottish Ale,9.0,14,4.05
11169,3 Floyds Brewing Co.,Chubby Brown,Brown Ale - American,8.0,0,0.0
11170,3 Floyds Brewing Co.,Cognac Barrel Aged Moloko,Stout - Sweet / Milk,0.0,110,4.18
11171,3 Floyds Brewing Co.,Cognac Barrel Aged Blot Out The Sun,Stout - American Imperial,10.4,12,4.35
11172,3 Floyds Brewing Co.,Cognac Barrel Aged Coffee Dark Lord,Stout - Russian Imperial,15.0,66,4.6
11173,3 Floyds Brewing Co.,Cognac Barrel Aged Dark Lord,Stout - Russian Imperial,15.0,125,4.46
11174,3 Floyds Brewing Co.,Cognac Barrel Aged Dark Lord De Muerte,Stout - Russian Imperial,15.0,119,3.96
11175,3 Floyds Brewing Co.,Conan,Lager - American,5.1,5,3.62
11176,3 Floyds Brewing Co.,Confidentiality And Disclosure,IPA - American,6.9,63,4.09
11177,3 Floyds Brewing Co.,Conquistador De La Muerte (Bourbon),Stout - Sweet / Milk,10.0,125,4.12
11178,3 Floyds Brewing Co.,Conquistador De La Muerte (Carcavelos),Stout - Sweet / Milk,10.0,24,3.28
11179,3 Floyds Brewing Co.,Conquistador De La Muerte (Port),Stout - Sweet / Milk,10.0,66,3.83
11180,3 Floyds Brewing Co.,Cool Breeze,Lager - Adjunct,6.0,16,3.78
11181,3 Floyds Brewing Co.,Corn King,IPA - American,0.0,2,4.1
11182,3 Floyds Brewing Co.,Cortez,Pale Ale - American,7.0,22,3.6
11183,3 Floyds Brewing Co.,Creepy Raider,Pale Ale - American,6.2,29,3.92
11184,3 Floyds Brewing Co.,Crescendo Of Doom,Lager - American,6.3,87,3.73
11185,3 Floyds Brewing Co.,Crom’s Beard,IPA - American,8.5,9,4.22
11186,3 Floyds Brewing Co.,Cuvee De Viking,Barleywine - American,0.0,60,3.6
11187,3 Floyds Brewing Co.,Czech Booty Kamp,Pilsner - Bohemian / Czech,6.0,45,3.58
11188,3 Floyds Brewing Co.,Decepticon,IPA - Imperial,7.5,9,3.5
11189,3 Floyds Brewing Co.,Decimator DoubleBock,Bock - Doppelbock,0.0,7,4.23
11190,3 Floyds Brewing Co.,Delilah's 19th Anniversary,Stout - American Imperial,0.0,5,4.23
11191,3 Floyds Brewing Co.,Delilah's 21st Anniversary Bourbon Barrel Aged Imperial Cherry Stout,Stout - American Imperial,0.0,15,4.15
11192,3 Floyds Brewing Co.,Delilah’s 20th Anniversary Bourbon Barrel Aged Imperial Cherry Stout,Stout - American Imperial,0.0,5,4.13
11193,3 Floyds Brewing Co.,Devil's Handshake,Pale Ale - American,6.0,17,3.89
11194,3 Floyds Brewing Co.,Dia Oscuro,Stout - Russian Imperial,15.0,4,4.19
11195,3 Floyds Brewing Co.,Dolemite,Lager - Malt Liquor,7.0,4,3.8
11196,3 Floyds Brewing Co.,Dorsia,Altbier,5.2,39,3.81
11197,3 Floyds Brewing Co.,Dortmunder Einfall,Lager - European / Dortmunder Export,5.0,7,3.99
11198,3 Floyds Brewing Co.,Double Man Bun,Scottish Ale,0.0,5,4.0
11199,3 Floyds Brewing Co.,Dune,Pale Ale - American,6.4,2,4.02
11200,3 Floyds Brewing Co.,Dwarven Hammer,Altbier,6.0,8,4.11
11201,3 Floyds Brewing Co.,Dwarven Power Bottom,Stout - Russian Imperial,15.0,179,4.18
11202,3 Floyds Brewing Co.,Eben-Emael,Pale Ale - Belgian,5.8,33,4.15
11203,3 Floyds Brewing Co.,Evil Elf,Dubbel,8.0,16,3.87
11204,3 Floyds Brewing Co.,Extra Pale Ale,Pale Ale - American,5.25,43,3.7
11205,3 Floyds Brewing Co.,Fantabulous Resplendence X Anniversary,Strong Ale - American,10.5,151,4.11
